,playerName,ballSkill,defence,mental,passing,physical,shooting,goalkeeper
32,Samir Handanovič,14.0,13.333333333333334,40.833333333333336,27.33333333333333,54.142857142857146,15.25,84.0
33,Mohamed Salah,88.0,40.333333333333336,77.66666666666667,75.33333333333333,84.71428571428571,72.625,12.4
34,Mauro Icardi,78.0,20.666666666666668,68.16666666666667,57.66666666666666,79.0,75.625,8.6
35,Marco Verratti,89.0,79.66666666666667,85.33333333333333,83.66666666666667,72.71428571428571,61.75,12.8
36,James Rodríguez,85.5,37.333333333333336,76.5,85.33333333333333,70.71428571428571,83.25,12.8
37,Lorenzo Insigne,91.0,20.666666666666668,66.0,82.66666666666667,77.57142857142857,73.625,9.0
38,Marc-André ter Stegen,17.5,11.0,46.5,27.666666666666668,51.57142857142857,15.75,86.0
39,Sergio Busquets,81.5,81.66666666666667,84.33333333333333,76.33333333333333,64.85714285714286,61.0,9.6
40,Jordi Alba,81.5,83.66666666666667,77.66666666666667,80.66666666666667,84.71428571428571,66.5,12.0
41,Coutinho,88.5,36.0,70.66666666666667,82.0,78.42857142857143,75.875,9.6
42,Pierre-Emerick Aubameyang,80.5,29.666666666666668,71.16666666666667,72.66666666666667,81.0,79.875,9.6
43,Jérôme Boateng,68.5,88.0,75.66666666666667,74.66666666666667,71.57142857142857,55.25,9.0
44,Marcelo,87.0,83.33333333333333,81.66666666666667,82.66666666666667,78.85714285714286,68.625,7.2
45,Mesut Özil,87.0,19.0,68.0,84.66666666666667,68.14285714285714,72.25,10.0
46,Dries Mertens,90.0,36.66666666666666,72.16666666666667,77.66666666666667,77.85714285714286,73.875,7.8
47,Marek Hamšík,86.5,65.0,79.0,82.66666666666667,73.42857142857143,77.25,9.2
48,Thiago Silva,72.5,87.33333333333333,76.83333333333333,73.33333333333333,76.14285714285714,65.375,9.0
49,Piqué,68.5,86.33333333333333,75.0,72.66666666666667,64.42857142857143,60.875,11.6
50,Arjen Robben,89.5,27.0,71.16666666666667,78.33333333333333,77.57142857142857,80.375,9.8
51,Iniesta,92.0,56.66666666666666,79.83333333333333,85.0,65.85714285714286,69.375,9.0
52,Casemiro,73.5,87.0,81.16666666666667,72.66666666666667,73.0,69.0,13.4
53,Isco,92.5,46.66666666666666,76.5,81.66666666666667,74.85714285714286,75.125,10.2
54,Romelu Lukaku,76.0,29.0,71.16666666666667,74.0,74.42857142857143,79.625,10.8
55,Ciro Immobile,83.0,32.0,73.5,59.333333333333336,76.71428571428571,77.375,9.4
56,Alex Sandro,81.5,82.0,78.66666666666667,79.33333333333333,83.14285714285714,68.5,8.0
57,Thomas Müller,78.0,38.66666666666666,77.66666666666667,76.0,77.0,75.875,10.4
58,Azpilicueta,74.0,88.33333333333333,78.0,80.33333333333333,77.42857142857143,61.625,8.6
59,Leonardo Bonucci,72.0,84.0,75.66666666666667,69.33333333333333,69.85714285714286,64.25,2.6
60,Arturo Vidal,79.5,83.66666666666667,85.33333333333333,80.33333333333333,75.28571428571429,79.125,3.2
61,Miralem Pjanić,87.5,70.0,78.66666666666667,84.66666666666667,73.28571428571429,76.0,8.4
62,Radja Nainggolan,82.5,84.0,84.83333333333333,79.33333333333333,81.0,73.0,11.0
63,Jan Vertonghen,71.5,86.66666666666667,77.33333333333333,73.66666666666667,70.85714285714286,67.875,8.8
64,Ivan Rakitić,85.5,56.66666666666666,76.83333333333333,86.0,64.85714285714286,80.375,10.2
65,Filipe Luís,79.0,85.33333333333333,79.66666666666667,80.33333333333333,75.85714285714286,66.0,9.8
66,Leroy Sané,86.5,31.0,69.0,75.33333333333333,82.71428571428571,75.375,10.4
67,Ederson,30.0,10.666666666666666,49.5,43.66666666666666,57.42857142857143,19.75,84.2
68,Yannick Carrasco,90.0,28.0,65.33333333333333,77.66666666666667,76.85714285714286,74.0,9.8
69,Raheem Sterling,87.0,53.333333333333336,63.333333333333336,75.33333333333333,82.42857142857143,63.75,12.6
70,Roberto Firmino,87.0,44.66666666666666,78.83333333333333,77.66666666666667,81.85714285714286,77.25,8.8
71,Raphaël Varane,67.0,85.0,70.33333333333333,62.333333333333336,71.85714285714286,51.625,10.0
72,Kalidou Koulibaly,60.0,87.0,65.16666666666667,48.0,69.14285714285714,34.125,8.6
73,David Alaba,81.0,80.0,78.5,81.0,80.14285714285714,76.875,10.0
74,Koke,83.0,62.0,77.83333333333333,85.0,74.28571428571429,71.625,10.8
75,Keylor Navas,17.5,13.333333333333334,42.16666666666666,26.0,59.42857142857143,15.25,81.4
76,Kostas Manolas,59.5,88.0,63.833333333333336,49.333333333333336,77.57142857142857,28.0,9.8
77,Bernd Leno,19.0,13.666666666666666,42.16666666666666,26.33333333333333,54.0,13.625,82.2
78,Nicolás Otamendi,59.0,84.66666666666667,73.0,66.33333333333333,71.85714285714286,56.875,9.6
79,Nemanja Matić,78.5,79.33333333333333,80.16666666666667,79.0,69.42857142857143,71.75,11.4
80,Marco Reus,85.5,37.333333333333336,73.0,79.66666666666667,78.0,82.0,12.2
81,İlkay Gündoğan,86.0,62.66666666666666,80.83333333333333,81.66666666666667,72.71428571428571,72.25,9.6
82,Toby Alderweireld,66.0,87.66666666666667,75.5,74.0,68.0,63.625,13.2
83,Ivan Perišić,84.5,44.0,73.16666666666667,79.0,81.42857142857143,78.25,7.6
84,Edin Džeko,80.0,18.33333333333333,71.66666666666667,70.66666666666667,64.57142857142857,75.125,12.6
85,Diego Costa,79.5,33.666666666666664,77.0,60.66666666666666,71.28571428571429,75.125,11.0
86,Medhi Benatia,64.5,86.0,68.5,58.333333333333336,71.57142857142857,44.5,7.4
87,Sokratis,58.0,87.0,71.33333333333333,53.66666666666666,75.14285714285714,50.875,7.2
88,Blaise Matuidi,78.5,82.66666666666667,80.83333333333333,79.0,82.28571428571429,65.625,9.6
89,Miranda,68.0,87.0,71.83333333333333,62.333333333333336,69.42857142857143,50.875,10.6
90,Falcao,78.0,25.666666666666668,74.66666666666667,63.66666666666666,76.0,82.25,8.6
91,Karim Benzema,84.0,13.333333333333334,70.0,72.0,73.85714285714286,78.75,8.2
92,Cesc Fàbregas,82.5,57.66666666666666,72.66666666666667,87.66666666666667,66.42857142857143,77.25,10.8
93,Franck Ribéry,88.0,21.33333333333333,71.0,80.33333333333333,70.28571428571429,73.625,9.4
94,Vincent Kompany,66.5,84.33333333333333,72.0,66.66666666666667,65.28571428571429,60.125,7.6
95,Fernandinho,79.5,80.66666666666667,80.33333333333333,77.66666666666667,77.42857142857143,71.0,9.6
96,Pepe,60.0,84.0,71.5,59.0,67.0,52.0,9.4
97,Zlatan Ibrahimović,81.5,34.0,73.33333333333333,75.0,63.57142857142857,84.75,11.8
98,Kylian Mbappé,88.0,41.66666666666666,71.83333333333333,73.0,82.0,73.375,8.4
99,Eric Bailly,65.5,84.0,70.83333333333333,59.66666666666666,75.42857142857143,49.25,11.0
100,Marco Asensio,85.5,36.66666666666666,68.66666666666667,82.33333333333333,73.71428571428571,75.625,10.0
101,Bernardo Silva,90.0,41.66666666666666,73.0,82.66666666666667,74.71428571428571,67.625,10.8
102,Nabil Fekir,89.5,28.33333333333333,71.66666666666667,80.0,81.0,75.75,12.2
103,Alisson,28.5,18.33333333333333,44.66666666666666,35.333333333333336,44.0,18.375,83.0
104,Joshua Kimmich,82.0,79.0,79.16666666666667,85.0,77.28571428571429,65.875,12.0
105,Niklas Süle,52.5,83.66666666666667,62.16666666666666,56.333333333333336,55.85714285714285,45.375,11.6
106,Dele Alli,84.0,60.0,82.0,76.0,74.0,73.125,8.2
107,Fabinho,78.0,84.33333333333333,78.16666666666667,79.33333333333333,77.14285714285714,63.25,9.4
108,Sadio Mané,85.0,35.333333333333336,71.0,73.66666666666667,84.42857142857143,70.375,11.2
109,Saúl,84.0,77.33333333333333,79.0,78.66666666666667,75.42857142857143,67.75,10.2
110,Marquinhos,70.5,86.66666666666667,70.16666666666667,77.0,74.57142857142857,43.0,9.4
111,Samuel Umtiti,72.5,84.33333333333333,72.83333333333333,74.0,75.57142857142857,68.5,13.2
112,Carvajal,79.5,85.33333333333333,72.66666666666667,78.33333333333333,79.71428571428571,50.5,13.0
113,Riyad Mahrez,89.5,25.33333333333333,66.83333333333333,78.33333333333333,76.57142857142857,73.25,10.8
114,Virgil van Dijk,71.5,83.66666666666667,71.66666666666667,68.33333333333333,71.85714285714286,64.5,11.6
115,Julian Draxler,88.5,47.333333333333336,72.16666666666667,81.33333333333333,74.42857142857143,76.375,10.0
116,Morata,82.5,16.0,66.83333333333333,67.66666666666667,74.71428571428571,74.5,4.4
117,Timo Horn,21.0,12.0,39.0,28.666666666666668,48.42857142857143,16.0,82.8
118,Heung Min Son,86.0,31.33333333333333,71.16666666666667,73.66666666666667,78.57142857142857,77.375,10.6
119,Anthony Lopes,18.0,13.666666666666666,42.833333333333336,27.33333333333333,63.85714285714285,16.25,81.6
120,Stefan de Vrij,66.0,85.0,68.0,63.66666666666666,69.71428571428571,44.875,10.4
121,Mattia Perin,21.0,15.0,39.5,25.0,52.85714285714285,16.375,81.2
122,Alexandre Lacazette,84.0,31.666666666666668,73.5,67.33333333333333,81.28571428571429,77.875,7.4
123,Henrikh Mkhitaryan,85.5,52.333333333333336,76.0,76.66666666666667,80.85714285714286,73.625,8.4
124,Iago Aspas,85.5,19.666666666666668,72.83333333333333,74.0,76.57142857142857,81.25,12.4
125,Danijel Subašić,15.0,14.0,44.0,20.33333333333333,53.0,22.875,81.8
126,Kamil Glik,55.0,84.0,62.5,50.333333333333336,63.42857142857143,38.25,9.4
127,Douglas Costa,89.5,32.0,68.5,75.33333333333333,81.42857142857143,74.5,10.8
128,Parejo,80.5,62.0,76.83333333333333,87.0,64.71428571428571,78.875,9.6
129,Kyle Walker,77.5,82.0,75.0,75.0,82.28571428571429,68.25,11.4
130,Wojciech Szczęsny,16.5,12.0,43.833333333333336,26.666666666666668,55.0,14.875,82.2
131,Yacine Brahimi,89.0,28.33333333333333,69.16666666666667,74.66666666666667,77.85714285714286,71.875,11.0
132,Ángel Di María,84.5,49.66666666666666,72.66666666666667,81.33333333333333,78.28571428571429,72.75,10.2
133,Willian,85.0,50.333333333333336,70.5,77.66666666666667,77.57142857142857,70.125,11.8
134,David Luiz,72.5,81.33333333333333,74.5,74.66666666666667,72.14285714285714,71.625,10.8
135,Sami Khedira,79.5,77.33333333333333,83.33333333333333,79.33333333333333,67.71428571428571,73.5,9.6
136,Sergio Asenjo,14.5,13.666666666666666,36.333333333333336,34.0,60.0,19.5,82.2
137,Javi Martínez,68.0,85.0,79.83333333333333,71.33333333333333,64.71428571428571,61.75,9.0
138,Dimitri Payet,88.0,34.666666666666664,69.16666666666667,83.0,71.28571428571429,76.625,12.2
139,Jonas,86.5,28.0,72.83333333333333,71.66666666666667,68.71428571428571,84.0,8.6
140,Claudio Marchisio,84.5,75.33333333333333,80.33333333333333,82.0,76.14285714285714,73.75,3.4
141,Naldo,64.0,84.0,72.66666666666667,63.333333333333336,59.0,71.375,12.0
142,Stéphane Ruffier,13.5,11.333333333333334,42.0,26.0,55.142857142857146,15.25,82.0
143,Moussa Dembélé,89.0,74.66666666666667,80.83333333333333,77.0,79.14285714285714,69.0,14.2
144,Alejandro Gómez,88.0,29.33333333333333,71.5,79.33333333333333,80.28571428571429,71.375,9.2
145,Andrea Barzagli,64.5,87.33333333333333,68.0,56.66666666666666,67.42857142857143,45.25,3.2
146,Aduriz,81.5,46.333333333333336,72.66666666666667,59.66666666666666,71.42857142857143,77.875,11.4
147,Petr Čech,17.0,12.0,42.833333333333336,29.0,43.42857142857143,16.875,79.6
148,Ousmane Dembélé,88.5,30.666666666666668,67.83333333333333,73.0,76.71428571428571,70.125,9.8
149,Gabriel Jesus,85.5,20.666666666666668,70.16666666666667,69.33333333333333,84.57142857142857,73.375,9.6
150,Sergej Milinković-Savić,85.0,71.66666666666667,78.5,75.66666666666667,74.85714285714286,72.375,9.4
151,Naby Keïta,88.0,60.0,78.16666666666667,76.0,75.0,60.75,11.8
152,José María Giménez,51.5,85.33333333333333,62.333333333333336,57.66666666666666,69.85714285714286,48.0,10.4
153,Thomas Lemar,85.5,61.66666666666666,75.16666666666667,79.66666666666667,79.85714285714286,74.125,12.0
154,Aymeric Laporte,64.5,85.33333333333333,69.83333333333333,70.33333333333333,67.71428571428571,56.25,9.0
155,Timo Werner,83.5,18.666666666666668,67.66666666666667,67.0,79.57142857142857,70.25,10.0
156,Anthony Martial,87.0,36.66666666666666,69.33333333333333,71.0,83.14285714285714,75.75,10.2
157,Leon Goretzka,81.0,77.0,82.0,79.33333333333333,77.0,72.625,11.2
158,Quincy Promes,83.0,25.33333333333333,67.83333333333333,76.66666666666667,81.28571428571429,75.25,9.8
159,William Carvalho,78.5,77.66666666666667,77.0,78.66666666666667,62.85714285714285,60.375,9.0
160,Florian Thauvin,84.5,29.666666666666668,70.66666666666667,80.0,75.0,75.375,10.4
161,Danilo Pereira,76.5,81.0,78.5,70.33333333333333,70.85714285714286,60.125,11.6
162,Vitolo,85.5,23.0,65.66666666666667,81.0,75.71428571428571,72.625,13.0
163,Pizzi,82.0,59.333333333333336,81.33333333333333,80.66666666666667,78.0,73.375,12.4
164,Oliver Baumann,18.0,14.0,39.5,23.0,52.42857142857143,14.625,80.2
165,Juan Cuadrado,87.5,66.66666666666667,74.66666666666667,75.0,81.28571428571429,70.875,7.6
166,Mario Götze,88.5,49.333333333333336,76.83333333333333,82.0,73.0,69.75,9.8
167,Shkodran Mustafi,61.5,82.66666666666667,70.83333333333333,65.33333333333333,72.42857142857143,58.0,10.2
168,Ander Herrera,82.5,78.33333333333333,83.83333333333333,79.66666666666667,76.14285714285714,71.0,10.6
169,Javier Pastore,86.5,53.0,76.5,82.33333333333333,65.57142857142857,74.375,10.2
170,Lukáš Hrádecký,15.0,11.333333333333334,40.16666666666666,15.333333333333334,46.0,13.125,80.0
171,Kevin Strootman,79.5,76.66666666666667,82.66666666666667,81.0,69.14285714285714,71.5,8.6
172,Pedro,85.0,31.0,71.0,77.33333333333333,75.85714285714286,70.375,10.4
173,Shinji Kagawa,86.0,27.0,69.16666666666667,75.0,72.14285714285714,65.625,10.0
174,Bas Dost,68.5,34.333333333333336,72.16666666666667,49.66666666666666,59.85714285714285,75.5,10.4
175,Paulinho,82.0,76.0,80.33333333333333,74.0,78.28571428571429,75.625,11.4
176,Steven N'Zonzi,77.0,78.66666666666667,81.0,73.0,62.71428571428572,64.375,13.6
177,Mario Balotelli,83.0,19.33333333333333,67.0,70.66666666666667,72.57142857142857,80.375,2.4
178,Aaron Ramsey,81.5,65.66666666666667,77.83333333333333,79.66666666666667,73.42857142857143,72.375,8.0
179,José Callejón,83.0,29.33333333333333,69.83333333333333,67.66666666666667,80.85714285714286,71.875,9.8
180,Giuliano,84.0,42.66666666666666,72.83333333333333,78.0,77.71428571428571,72.5,11.4
181,Mario Mandžukić,75.5,61.333333333333336,80.5,70.66666666666667,74.71428571428571,73.125,9.2
182,Federico Fazio,60.0,83.33333333333333,69.33333333333333,56.66666666666666,48.142857142857146,46.25,10.8
183,Benedikt Höwedes,64.0,83.33333333333333,72.33333333333333,65.0,68.85714285714286,51.125,9.2
184,Ralf Fährmann,19.5,11.333333333333334,42.66666666666666,21.666666666666668,49.0,15.0,77.0
185,Éver Banega,84.0,66.0,76.5,84.33333333333333,71.14285714285714,70.125,9.0
186,Juan Mata,85.0,25.666666666666668,72.0,83.0,71.57142857142857,75.25,9.2
187,Rui Patrício,21.5,12.333333333333334,45.0,24.33333333333333,60.85714285714285,18.375,81.4
188,Lars Bender,73.5,81.66666666666667,79.66666666666667,74.0,71.71428571428571,60.875,8.8
189,Łukasz Piszczek,75.0,82.0,78.83333333333333,77.66666666666667,74.85714285714286,67.875,11.4
190,Ezequiel Garay,67.5,83.66666666666667,71.0,67.66666666666667,60.0,67.25,12.0
191,Emiliano Viviano,20.0,13.666666666666666,40.0,28.33333333333333,40.42857142857143,16.625,82.4
192,Antonio Valencia,81.0,79.66666666666667,79.83333333333333,77.66666666666667,82.28571428571429,66.875,10.2
193,Laurent Koscielny,64.5,83.33333333333333,70.66666666666667,65.66666666666667,72.42857142857143,46.375,10.2
194,Raúl Albiol,61.5,85.66666666666667,65.83333333333333,59.66666666666666,63.71428571428572,48.5,7.2
195,Dani Alves,85.0,77.66666666666667,77.66666666666667,81.0,77.85714285714286,73.625,7.6
196,Rune Almenning Jarstein,17.0,12.333333333333334,39.333333333333336,28.666666666666668,46.57142857142857,15.125,81.0
197,Daniele De Rossi,71.0,80.33333333333333,77.5,73.33333333333333,72.14285714285714,70.75,9.8
198,Pepe Reina,16.5,19.33333333333333,45.66666666666666,17.333333333333332,57.42857142857143,15.375,81.8
199,Quaresma,88.5,13.333333333333334,66.66666666666667,81.33333333333333,75.42857142857143,72.5,11.2
200,Gianluigi Donnarumma,26.0,14.0,43.66666666666666,23.33333333333333,54.285714285714285,15.5,80.8
201,Leon Bailey,85.0,19.0,65.33333333333333,73.33333333333333,81.85714285714286,73.125,12.0
202,Gelson Martins,84.0,41.66666666666666,71.16666666666667,71.33333333333333,82.42857142857143,68.125,8.6
203,Malcom,85.0,20.33333333333333,66.16666666666667,77.66666666666667,77.14285714285714,74.5,10.6
204,Davinson Sánchez,66.5,84.0,65.5,58.333333333333336,73.14285714285714,46.0,9.4
205,Corentin Tolisso,78.5,73.66666666666667,78.5,78.0,78.28571428571429,73.5,10.8
206,Jean Michaël Seri,81.0,72.33333333333333,78.5,80.66666666666667,79.28571428571429,69.625,11.6
207,Gerónimo Rulli,15.0,15.333333333333334,37.0,22.33333333333333,57.57142857142857,18.375,80.6
208,Andreas Christensen,70.5,85.33333333333333,68.16666666666667,67.33333333333333,69.42857142857143,35.25,8.8
209,Kingsley Coman,84.5,13.666666666666666,61.333333333333336,73.33333333333333,81.28571428571429,72.375,4.2
210,Jonathan Tah,59.5,82.66666666666667,65.0,59.333333333333336,64.42857142857143,36.0,9.8
211,Alex Telles,80.5,77.33333333333333,76.66666666666667,83.66666666666667,80.28571428571429,72.625,11.6
212,Federico Bernardeschi,86.5,32.0,67.83333333333333,75.66666666666667,75.28571428571429,73.0,12.8
213,Bruno Fernandes,82.0,62.0,76.16666666666667,83.0,78.28571428571429,77.75,12.6
214,Julian Brandt,86.0,23.0,63.5,76.0,73.71428571428571,66.125,11.0
215,André Gomes,80.5,68.66666666666667,79.0,76.0,69.85714285714286,69.75,9.8
216,Adrien Rabiot,82.0,74.33333333333333,77.83333333333333,80.0,72.57142857142857,72.125,10.4
217,Jamie Vardy,76.0,50.333333333333336,77.5,59.0,81.42857142857143,72.75,12.4
218,Lucas Vázquez,82.5,41.66666666666666,70.83333333333333,81.0,78.14285714285714,69.25,10.0
219,Andrea Belotti,76.5,23.33333333333333,68.5,50.66666666666666,81.28571428571429,74.625,10.6
220,Emil Forsberg,82.5,22.0,70.83333333333333,80.0,72.28571428571429,69.5,11.0
221,Felipe,60.5,81.66666666666667,67.83333333333333,61.66666666666666,71.14285714285714,45.125,10.0
222,Carlos Bacca,80.0,14.0,68.66666666666667,62.333333333333336,75.57142857142857,73.625,9.0
223,Mateo Kovačić,87.5,61.333333333333336,73.0,80.66666666666667,77.0,67.375,6.8
224,Kepa,13.0,17.666666666666668,35.666666666666664,31.0,43.71428571428572,19.125,80.6
225,Manu Trigueros,82.5,64.66666666666667,75.83333333333333,79.0,74.42857142857143,73.125,10.0
226,Jorginho,81.5,70.66666666666667,79.0,82.0,73.57142857142857,69.0,11.2
227,Stefan Savić,56.5,83.66666666666667,65.0,57.0,65.85714285714286,39.375,13.2
228,Iñigo Martínez,61.5,83.33333333333333,67.66666666666667,67.33333333333333,73.71428571428571,59.25,12.6
229,Alessandro Florenzi,81.5,77.0,78.83333333333333,78.0,81.85714285714286,78.125,9.6
230,Thorgan Hazard,84.5,36.66666666666666,70.83333333333333,79.0,77.57142857142857,74.25,7.4
231,Simone Zaza,78.5,42.333333333333336,71.5,56.0,80.42857142857143,76.625,9.0
232,Suso,88.0,20.0,59.16666666666666,81.0,74.42857142857143,74.0,11.2
233,Lucas,84.0,44.333333333333336,70.33333333333333,75.33333333333333,80.42857142857143,70.0,10.8
234,Sergi Roberto,79.0,81.0,75.33333333333333,81.33333333333333,72.42857142857143,62.125,13.2
235,Granit Xhaka,75.0,70.66666666666667,80.16666666666667,79.0,58.0,66.125,9.2
236,Wilfried Zaha,88.5,34.0,67.66666666666667,73.66666666666667,79.14285714285714,62.5,12.2
237,Joel Matip,68.0,82.0,73.5,68.33333333333333,65.71428571428571,51.5,10.6
238,Kevin Kampl,84.5,55.66666666666666,77.33333333333333,75.66666666666667,76.42857142857143,62.75,10.6
239,Willian José,79.5,30.33333333333333,68.5,59.66666666666666,68.71428571428571,78.5,13.6
240,Idrissa Gueye,77.0,83.33333333333333,77.83333333333333,71.0,79.85714285714286,53.375,9.4
241,Víctor Ruiz,62.0,84.33333333333333,68.66666666666667,66.33333333333333,68.28571428571429,51.125,9.2
242,Xherdan Shaqiri,85.0,47.333333333333336,72.16666666666667,79.66666666666667,78.71428571428571,75.0,11.8
243,Marcos Alonso,80.0,79.0,76.0,78.66666666666667,73.57142857142857,74.375,10.0
244,Giacomo Bonaventura,84.0,66.66666666666667,77.33333333333333,82.0,76.14285714285714,76.5,12.0
245,Taison,86.0,43.66666666666666,68.5,75.0,79.85714285714286,72.125,10.6
246,Oscar,81.0,45.333333333333336,66.33333333333333,78.33333333333333,69.85714285714286,71.0,12.2
247,Marlos,87.5,45.333333333333336,71.0,76.66666666666667,78.71428571428571,72.125,9.8
248,Ömer Toprak,68.0,83.0,67.5,65.66666666666667,72.42857142857143,48.5,11.4
249,Luiz Gustavo,70.5,81.66666666666667,75.33333333333333,73.0,69.85714285714286,60.875,10.4
250,Adrien Silva,83.0,76.33333333333333,78.83333333333333,81.33333333333333,67.57142857142857,75.875,9.2
251,Sebastian Giovinco,86.0,26.666666666666668,71.0,76.0,72.28571428571429,75.75,4.2
252,Bruno,78.5,77.66666666666667,79.83333333333333,76.66666666666667,56.71428571428572,70.125,10.2
253,Max Kruse,84.0,34.666666666666664,74.0,81.33333333333333,72.0,78.5,9.2
254,Ljubomir Fejsa,70.0,80.0,74.0,67.33333333333333,66.0,58.25,12.8
255,Vedran Ćorluka,69.0,82.66666666666667,69.66666666666667,70.0,66.71428571428571,57.875,11.2
256,Georginio Wijnaldum,84.5,64.33333333333333,75.83333333333333,74.66666666666667,80.42857142857143,73.5,10.8
257,Adam Lallana,85.5,63.0,76.0,79.0,74.71428571428571,71.625,10.8
258,Olivier Giroud,77.0,27.666666666666668,72.83333333333333,66.33333333333333,66.14285714285714,79.0,9.8
259,Branislav Ivanović,62.0,82.66666666666667,73.33333333333333,73.0,67.71428571428571,62.625,12.2
260,Adán,13.5,14.333333333333334,39.833333333333336,29.666666666666668,57.0,16.75,81.0
261,Yann Sommer,20.0,14.0,44.833333333333336,28.0,57.285714285714285,14.375,80.4
262,Axel Witsel,80.0,71.0,79.66666666666667,76.66666666666667,74.42857142857143,73.125,7.2
263,Kévin Gameiro,78.0,31.666666666666668,72.66666666666667,73.66666666666667,79.57142857142857,77.25,7.6
264,Lucas Leiva,77.5,78.33333333333333,80.0,75.0,75.85714285714286,64.75,7.4
265,Gary Cahill,60.5,83.0,70.83333333333333,51.66666666666666,65.42857142857143,55.625,8.6
266,Steve Mandanda,16.0,12.666666666666666,44.66666666666666,26.33333333333333,50.0,13.75,79.4
267,Kasper Schmeichel,26.0,13.666666666666666,43.16666666666666,36.0,55.285714285714285,18.375,81.8
268,Andrea Consigli,16.5,16.0,34.5,22.666666666666668,48.71428571428572,16.625,80.2
269,João Moutinho,81.5,69.33333333333333,76.83333333333333,81.0,75.42857142857143,75.875,13.8
270,Borja Valero,87.0,62.0,74.33333333333333,84.33333333333333,69.14285714285714,70.625,6.8
271,Lucas Biglia,80.0,76.0,76.66666666666667,80.66666666666667,71.71428571428571,69.125,10.4
272,Juanfran,78.0,81.0,75.0,75.33333333333333,74.85714285714286,61.0,11.4
273,Diego López,17.0,13.666666666666666,42.833333333333336,20.666666666666668,51.0,13.875,79.4
274,Casillas,24.0,11.666666666666666,45.333333333333336,18.666666666666668,59.142857142857146,19.25,76.4
275,Milan Škriniar,58.0,83.0,65.0,57.333333333333336,65.57142857142857,44.75,11.0
276,Marcus Rashford,82.5,33.0,69.5,72.33333333333333,81.71428571428571,76.0,10.6
